UPOS_Zizkov/ SMZ 244 H 400 X/5A N E4(62)/ TEST;
Record Time[s];Avg.U1[V];Avg.U2[V];Avg.U3[V];Avg.U4[V];Avg.U12[V];Avg.U23[V];Avg.U31[V];Avg.I1[A];Avg.I2[A];Avg.I3[A];Avg.3I[A];Avg.INc[A];Avg.3P[kW];Avg.3P+[kW];Avg.3P-[kW];Avg.P1[kW];Avg.P1+[kW];Avg.P1-[kW];Avg.P2[kW];Avg.P2+[kW];Avg.P2-[kW];Avg.P3[kW];Avg.P3+[kW];Avg.P3-[kW];Avg.3Q[kvar];Avg.3Q+[kvar];Avg.3Q-[kvar];Avg.Q1[kvar];Avg.Q1+[kvar];Avg.Q1-[kvar];Avg.Q2[kvar];Avg.Q2+[kvar];Avg.Q2-[kvar];Avg.Q3[kvar];Avg.Q3+[kvar];Avg.Q3-[kvar];Avg.3S[kVA];Avg.S1[kVA];Avg.S2[kVA];Avg.S3[kVA];3PF[];PF1[];PF2[];PF3[];Avg.3D[kVA];Avg.D1[kVA];Avg.D2[kVA];Avg.D3[kVA];Negative.U2[V];Negative.I2[A];Negative.P2[kW];Negative.Q2[kvar];Negative.φU2[°];Negative.φI2[°];Negative.φ2[°];Positive.U1[V];Positive.I1[A];Positive.P1[kW];Positive.Q1[kvar];Positive.φU1[°];Positive.φI1[°];Positive.φ1[°];Zero.U0[V];Zero.I0[A];Zero.P0[kW];Zero.Q0[kvar];Zero.φU0[°];Zero.φI0[°];Zero.φ0[°];u2[%];u0[%];i2[%];i0[%];Unba[%];3Cosφ[];Cosφ1[];Cosφ2[];Cosφ3[];Avg.f10s[Hz];Avg.f[Hz];Avg.U1dc[V];Avg.U2dc[V];Avg.U3dc[V];Avg.U4dc[V];Avg.THDU1[%];Avg.THDU2[%];Avg.THDU3[%];Avg.THDU4[%];Avg.THD-RU1[%];Avg.THD-RU2[%];Avg.THD-RU3[%];Avg.THD-RU4[%];U1h,1[V];U1h,2[V];U1h,3[V];U1h,4[V];U1h,5[V];U1h,6[V];U1h,7[V];U1h,8[V];U1h,9[V];U2h,1[V];U2h,2[V];U2h,3[V];U2h,4[V];U2h,5[V];U2h,6[V];U2h,7[V];U2h,8[V];U2h,9[V];U3h,1[V];U3h,2[V];U3h,3[V];U3h,4[V];U3h,5[V];U3h,6[V];U3h,7[V];U3h,8[V];U3h,9[V];U4h,1[V];U4h,2[V];U4h,3[V];U4h,4[V];U4h,5[V];U4h,6[V];U4h,7[V];U4h,8[V];U4h,9[V];φU1h,1[°];φU1h,2[°];φU1h,3[°];φU1h,4[°];φU1h,5[°];φU1h,6[°];φU1h,7[°];φU1h,8[°];φU1h,9[°];φU2h,1[°];φU2h,2[°];φU2h,3[°];φU2h,4[°];φU2h,5[°];φU2h,6[°];φU2h,7[°];φU2h,8[°];φU2h,9[°];φU3h,1[°];φU3h,2[°];φU3h,3[°];φU3h,4[°];φU3h,5[°];φU3h,6[°];φU3h,7[°];φU3h,8[°];φU3h,9[°];φU4h,1[°];φU4h,2[°];φU4h,3[°];φU4h,4[°];φU4h,5[°];φU4h,6[°];φU4h,7[°];φU4h,8[°];φU4h,9[°];U1fh[V];φU1fh[°];U2fh[V];φU2fh[°];U3fh[V];φU3fh[°];U4fh[V];φU4fh[°];Phase Order[];Avg.THDI1[%];Avg.THDI2[%];Avg.THDI3[%];Avg.THD-RI1[%];Avg.THD-RI2[%];Avg.THD-RI3[%];I1h,1[A];I1h,2[A];I1h,3[A];I1h,4[A];I1h,5[A];I1h,6[A];I1h,7[A];I1h,8[A];I1h,9[A];I2h,1[A];I2h,2[A];I2h,3[A];I2h,4[A];I2h,5[A];I2h,6[A];I2h,7[A];I2h,8[A];I2h,9[A];I3h,1[A];I3h,2[A];I3h,3[A];I3h,4[A];I3h,5[A];I3h,6[A];I3h,7[A];I3h,8[A];I3h,9[A];φI1h,1[°];φI1h,2[°];φI1h,3[°];φI1h,4[°];φI1h,5[°];φI1h,6[°];φI1h,7[°];φI1h,8[°];φI1h,9[°];φI2h,1[°];φI2h,2[°];φI2h,3[°];φI2h,4[°];φI2h,5[°];φI2h,6[°];φI2h,7[°];φI2h,8[°];φI2h,9[°];φI3h,1[°];φI3h,2[°];φI3h,3[°];φI3h,4[°];φI3h,5[°];φI3h,6[°];φI3h,7[°];φI3h,8[°];φI3h,9[°];I1fh[A];φI1fh[°];I2fh[A];φI2fh[°];I3fh[A];φI3fh[°];Avg.3Pfh[kW];Avg.3Pfh+[kW];Avg.3Pfh-[kW];Avg.Pfh1[kW];Avg.Pfh1+[kW];Avg.Pfh1-[kW];Avg.Pfh2[kW];Avg.Pfh2+[kW];Avg.Pfh2-[kW];Avg.Pfh3[kW];Avg.Pfh3+[kW];Avg.Pfh3-[kW];Avg.3Qfh[kvar];Avg.3Qfh+[kvar];Avg.3Qfh-[kvar];Avg.Qfh1[kvar];Avg.Qfh1+[kvar];Avg.Qfh1-[kvar];Avg.Qfh2[kvar];Avg.Qfh2+[kvar];Avg.Qfh2-[kvar];Avg.Qfh3[kvar];Avg.Qfh3+[kvar];Avg.Qfh3-[kvar];3AD[kW];AD1[kW];AD2[kW];AD3[kW];AD4[kW];3LD[kW];LD1[kW];LD2[kW];LD3[kW];LD4[kW];DOI1[];DOI2[];DOI3[];DOI4[];DI5[];Cleared[s];485.RX M. ALL[];485.RX M. ACK[];485.RX Data[B];485.TX Message[];485.TX Data[];ETH.Open Sockets(min)[];ETH.RX M. ALL[];ETH.RX M. KMB[];ETH.RX M. WEB[];ETH.RX M. ES[];ETH.RX M. MODBUS[];ETH.TX Message[];ETH.TX Data[B];ETH.SYN RCV[];ETH.SYN KMB[];ETH.SYN WEB[];ETH.SYN ES[];ETH.SYN MODBUS[];ETH CH.Locked 0[];ETH CH.IP 0[IP];ETH CH.Port 0[];ETH CH.Time 0[s];ETH CH.Locked 1[];ETH CH.IP 1[IP];ETH CH.Port 1[];ETH CH.Time 1[s];ETH CH.Locked 2[];ETH CH.IP 2[IP];ETH CH.Port 2[];ETH CH.Time 2[s];ETH CH.Locked 3[];ETH CH.IP 3[IP];ETH CH.Port 3[];ETH CH.Time 3[s];ETH CH.Locked 4[];ETH CH.IP 4[IP];ETH CH.Port 4[];ETH CH.Time 4[s];ETH CH.Locked 5[];ETH CH.IP 5[IP];ETH CH.Port 5[];ETH CH.Time 5[s];Flags (All)[];Flagging.UIP1[];Flagging.UIP2[];Flagging.UIP3[];Flagging.Pst1[];Flagging.Pst2[];Flagging.Pst3[];Flagging.Plt1[];Flagging.Plt2[];Flagging.Plt3[];Flagging.LW1[];Flagging.LW2[];Flagging.LW3[];Flagging.Freq[];Flagging.FLEX[];Flagging.Time[];Flagging.10mTick[];ADC (all)[];ADC Clipping.U[];ADC Clipping.I[];ADC Clipping.U1[];ADC Clipping.U2[];ADC Clipping.U3[];ADC Clipping.U4[];ADC Clipping.I1[];ADC Clipping.I2[];ADC Clipping.I3[];ADC Clipping.I4[];ADC Zeroing.U[];ADC Zeroing.I[];ADC Zeroing.U1[];ADC Zeroing.U2[];ADC Zeroing.U3[];ADC Zeroing.U4[];ADC Zeroing.I1[];ADC Zeroing.I2[];ADC Zeroing.I3[];ADC Zeroing.I4[];Time Sync.[];10mSN[];10mTS[ts];Avg.U1[%Unom];Avg.U2[%Unom];Avg.U3[%Unom];Avg.U4[%Unom];Avg.I1[%Inom];Avg.I2[%Inom];Avg.I3[%Inom];
2023-08-31 11:15:24;13291.78;12691.69;13040.93;0.09;22502.40;22541.60;22539.88;0.38;0.37;0.38;1.13;0.02;-2.85;0.00;2.85;-1.08;0.00;1.08;-0.95;0.00;0.95;-0.82;0.00;0.82;12.26;12.26;0.00;4.28;4.28;0.00;3.80;3.80;0.00;4.18;4.18;0.00;14.74;5.10;4.65;4.98;0.19;0.21;0.20;0.17;7.66;2.56;2.51;2.57;14.40;0.01;0.00;0.00;123.92;152.00;28.08;13004.23;0.32;-2.84;12.21;0.75;103.85;103.10;347.42;0.01;0.00;0.01;-31.84;56.30;88.14;0.11;2.67;2.65;1.87;0.11;C -0.23;C -0.24;C -0.24;C -0.19;49.99;49.98;4.21;7.61;1.60;122.80;1.16;1.17;1.13;2198.35;1.16;1.17;1.13;99.90;13290.89;8.60;3.96;7.46;130.71;0.76;73.74;1.05;3.60;12690.81;9.76;15.46;8.50;122.56;0.98;74.50;0.50;2.24;13040.09;9.50;12.82;9.25;122.77;0.87;73.39;1.11;2.19;0.00;0.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-10.82;62.36;161.88;-38.08;138.40;-1.96;-113.84;136.04;119.98;-128.81;-35.62;-90.88;-158.73;-89.82;120.13;-175.71;6.86;-117.72;110.14;150.22;37.66;85.46;25.30;-123.65;51.07;-85.41;-149.90;173.43;72.22;-13.41;81.62;-173.70;84.11;78.98;69.53;13290.21;0.00;12690.47;119.98;13038.98;-117.72;0.00;-149.90;1.00;55.92;61.56;58.12;48.81;52.42;50.25;0.33;0.00;0.01;0.01;0.13;0.00;0.03;0.00;0.01;0.31;0.00;0.01;0.01;0.14;0.00;0.03;0.00;0.01;0.33;0.01;0.01;0.01;0.14;0.00;0.04;0.00;0.01;104.18;-2.25;176.88;-60.38;69.14;-23.01;-45.47;179.60;-52.09;-136.07;84.79;81.47;23.27;-49.78;169.21;39.86;0.99;-126.95;-16.56;-129.53;-61.61;160.86;-170.65;109.33;179.60;-176.83;81.30;0.33;104.18;0.31;-136.07;0.33;-16.56;-2.84;0.00;2.84;-1.08;0.00;1.08;-0.94;0.00;0.94;-0.82;0.00;0.82;12.22;12.22;0.00;4.27;4.27;0.00;3.79;3.79;0.00;4.17;4.17;0.00;840.56;278.95;285.88;275.72;0.00;- -;- -;- -;- -;- -;False;False;False;False;False;2023-08-31 09:15:17;0;0;0;0;0.00;6;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;OK;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Underflow:I4;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;0;930;2023-08-31 11:10:00;104.64;99.92;102.67;0.00;0.85;0.81;0.85;
2023-08-31 11:15:25;13293.99;12690.46;13044.03;0.01;22501.73;22542.86;22546.45;0.38;0.37;0.38;1.13;0.02;-2.76;0.00;2.76;-1.05;0.00;1.05;-0.93;0.00;0.93;-0.79;0.00;0.79;12.26;12.26;0.00;4.29;4.29;0.00;3.79;3.79;0.00;4.18;4.18;0.00;14.73;5.11;4.65;4.97;0.19;0.21;0.20;0.16;7.68;2.57;2.52;2.59;16.17;0.01;0.00;0.00;117.27;147.20;29.94;13005.58;0.32;-2.75;12.20;0.74;103.45;102.71;347.66;0.01;0.00;0.01;-31.85;56.48;88.33;0.12;2.67;2.77;1.90;0.12;C -0.22;C -0.24;C -0.24;C -0.19;49.99;49.98;4.37;7.78;1.27;122.73;1.17;1.19;1.15;194.32;1.17;1.19;1.15;88.92;13293.07;9.87;4.62;7.94;132.03;1.40;75.65;0.76;3.44;12689.55;8.91;17.29;9.06;123.57;1.44;76.84;0.85;2.81;13043.16;9.21;13.49;9.75;123.71;1.09;74.93;0.79;2.34;0.00;0.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-10.07;75.53;162.51;-39.64;98.37;-2.56;-112.26;135.51;119.96;-132.53;-36.52;-90.68;-160.30;-115.47;120.10;-172.58;11.11;-117.73;119.46;150.52;38.77;84.01;24.08;-123.86;32.88;-99.18;19.74;65.07;66.61;141.18;83.68;104.42;77.78;136.89;74.88;13292.39;0.00;12689.21;119.96;13042.05;-117.73;0.00;19.74;1.00;56.10;61.91;58.57;48.93;52.64;50.54;0.33;0.00;0.01;0.01;0.14;0.00;0.02;0.00;0.00;0.31;0.00;0.01;0.01;0.14;0.00;0.03;0.00;0.01;0.32;0.00;0.01;0.01;0.14;0.00;0.04;0.00;0.01;103.75;19.85;176.60;-58.21;68.12;-11.30;-43.71;-168.95;-57.19;-136.34;105.64;84.55;20.43;-50.86;-166.18;35.78;-1.63;-130.81;-17.04;-126.74;-58.80;159.31;-171.75;144.53;178.10;108.74;72.35;0.33;103.75;0.31;-136.34;0.32;-17.04;-2.75;0.00;2.75;-1.05;0.00;1.05;-0.92;0.00;0.92;-0.79;0.00;0.79;12.22;12.22;0.00;4.28;4.28;0.00;3.78;3.78;0.00;4.16;4.16;0.00;-846.26;-281.12;-287.78;-277.36;0.00;- -;- -;- -;- -;- -;False;False;False;False;False;2023-08-31 09:15:17;0;0;0;0;0.00;6;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;OK;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Underflow:I4;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;0;931;2023-08-31 11:10:00;104.66;99.91;102.69;0.00;0.85;0.81;0.85;
2023-08-31 11:15:25;13291.05;12687.42;13040.55;0.03;22496.72;22537.78;22540.07;0.38;0.37;0.38;1.13;0.02;-2.77;0.00;2.77;-1.05;0.00;1.05;-0.93;0.00;0.93;-0.79;0.00;0.79;12.25;12.25;0.00;4.29;4.29;0.00;3.79;3.79;0.00;4.17;4.17;0.00;14.73;5.11;4.66;4.96;0.19;0.21;0.20;0.16;7.69;2.56;2.54;2.58;15.88;0.01;0.00;0.00;118.77;145.62;26.85;13002.43;0.32;-2.76;12.19;0.75;103.49;102.74;348.15;0.01;0.00;0.01;-31.83;56.68;88.51;0.12;2.68;2.69;1.89;0.12;C -0.22;C -0.24;C -0.24;C -0.19;49.99;49.98;4.99;6.91;1.55;122.71;1.16;1.18;1.14;209.57;1.16;1.18;1.14;90.25;13290.15;8.46;6.46;7.11;131.28;0.86;74.55;0.94;3.10;12686.52;11.01;16.12;8.57;123.82;1.25;75.68;0.73;2.81;13039.69;7.91;13.14;9.07;122.89;0.42;74.54;1.00;2.22;0.00;0.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.65;63.85;159.25;-40.33;110.85;-1.69;-105.78;131.89;119.96;-131.76;-39.39;-93.95;-161.22;-87.33;120.23;179.79;8.52;-117.73;103.57;155.98;36.77;82.89;56.46;-123.36;39.86;-108.25;19.03;-88.43;68.30;-72.18;88.10;-128.31;75.91;29.65;83.52;13289.47;0.00;12686.18;119.96;13038.59;-117.73;0.00;19.03;1.00;55.96;62.39;58.46;48.83;52.93;50.47;0.33;0.00;0.01;0.01;0.14;0.00;0.03;0.00;0.00;0.31;0.00;0.01;0.01;0.14;0.00;0.03;0.00;0.01;0.32;0.01;0.01;0.01;0.14;0.00;0.04;0.00;0.01;103.72;37.26;-172.42;-59.93;68.46;9.43;-47.90;168.93;-49.40;-136.28;60.20;85.16;13.38;-51.10;162.90;40.52;-9.50;-132.77;-16.98;-132.30;-54.64;157.93;-172.40;-94.23;177.97;176.15;73.51;0.33;103.72;0.31;-136.28;0.32;-16.98;-2.76;0.00;2.76;-1.04;0.00;1.04;-0.93;0.00;0.93;-0.79;0.00;0.79;12.21;12.21;0.00;4.27;4.27;0.00;3.78;3.78;0.00;4.15;4.15;0.00;840.73;279.02;285.92;275.79;0.00;840.73;279.02;285.92;275.79;0.00;False;False;False;False;False;2023-08-31 09:15:17;0;0;0;0;0.00;6;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;OK;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Underflow:I4;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;0;932;2023-08-31 11:10:00;104.64;99.89;102.67;0.00;0.85;0.82;0.85;
2023-08-31 11:15:25;13289.94;12688.65;13039.99;0.11;22497.20;22539.18;22537.38;0.38;0.37;0.38;1.13;0.02;-2.84;0.00;2.84;-1.08;0.00;1.08;-0.95;0.00;0.95;-0.82;0.00;0.82;12.25;12.25;0.00;4.28;4.28;0.00;3.79;3.79;0.00;4.18;4.18;0.00;14.76;5.11;4.67;4.98;0.19;0.21;0.20;0.16;7.72;2.57;2.55;2.59;15.45;0.01;0.00;0.00;123.77;150.69;26.92;13002.28;0.32;-2.83;12.19;0.75;103.82;103.07;348.15;0.01;0.00;0.01;-31.83;56.40;88.22;0.12;2.68;2.70;1.88;0.12;C -0.23;C -0.24;C -0.24;C -0.19;49.99;49.98;4.84;7.54;1.16;122.80;1.15;1.17;1.14;343.24;1.15;1.17;1.14;96.01;13289.05;8.21;5.68;7.99;129.41;1.10;75.34;0.90;3.11;12687.77;11.45;14.82;9.49;121.99;1.36;76.32;0.33;2.42;13039.15;10.65;13.17;10.04;121.50;0.94;75.69;1.04;2.41;0.00;0.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-7.50;50.69;159.11;-41.20;136.00;-1.11;-114.75;127.95;119.97;-125.28;-39.58;-92.21;-161.93;-84.27;120.56;-121.41;5.06;-117.72;102.88;153.32;37.71;82.07;31.08;-122.82;51.24;-107.38;-12.11;133.30;63.96;63.23;73.35;-163.64;75.30;138.66;68.94;13288.37;0.00;12687.42;119.97;13038.04;-117.72;0.00;-12.11;1.00;56.13;62.51;58.36;48.95;53.00;50.41;0.33;0.00;0.01;0.01;0.14;0.00;0.03;0.00;0.00;0.31;0.00;0.01;0.01;0.14;0.00;0.03;0.00;0.01;0.33;0.01;0.01;0.01;0.14;0.00;0.04;0.00;0.01;104.15;57.84;-177.75;-62.20;67.26;-14.90;-52.02;-122.06;-60.28;-136.06;37.80;81.70;21.18;-52.25;163.97;38.68;80.16;-130.50;-16.62;-134.61;-61.33;160.92;-173.62;164.78;174.89;-87.34;71.60;0.33;104.15;0.31;-136.06;0.33;-16.62;-2.83;0.00;2.83;-1.08;0.00;1.08;-0.94;0.00;0.94;-0.82;0.00;0.82;12.21;12.21;0.00;4.27;4.27;0.00;3.78;3.78;0.00;4.16;4.16;0.00;-846.27;-281.11;-287.79;-277.37;0.00;-846.27;-281.11;-287.79;-277.37;0.00;False;False;False;False;False;2023-08-31 09:15:17;0;0;0;0;0.00;6;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;OK;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Underflow:I4;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;0;933;2023-08-31 11:10:00;104.63;99.89;102.66;0.00;0.85;0.82;0.85;
2023-08-31 11:15:25;13286.08;12686.47;13039.11;0.03;22491.44;22536.77;22533.56;0.38;0.37;0.38;1.13;0.02;-2.75;0.00;2.75;-1.04;0.00;1.04;-0.93;0.00;0.93;-0.79;0.00;0.79;12.24;12.24;0.00;4.28;4.28;0.00;3.79;3.79;0.00;4.17;4.17;0.00;14.74;5.11;4.66;4.97;0.19;0.20;0.20;0.16;7.73;2.58;2.54;2.59;16.49;0.01;0.00;0.00;125.21;146.59;21.39;12999.97;0.32;-2.74;12.18;0.75;103.44;102.69;347.68;0.01;0.00;0.01;-31.90;56.14;88.04;0.13;2.67;2.64;1.89;0.13;C -0.22;C -0.24;C -0.24;C -0.19;49.99;49.98;4.76;7.59;0.90;122.76;1.15;1.17;1.14;191.91;1.15;1.17;1.14;88.68;13285.20;8.09;7.33;7.52;128.74;1.11;75.12;0.98;3.17;12685.59;9.23;13.82;8.68;121.72;1.47;76.40;0.21;2.62;13038.25;10.55;15.13;9.18;122.49;1.30;75.63;0.82;2.35;0.00;0.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-14.70;27.33;160.37;-40.52;141.18;-2.24;-111.34;129.57;119.96;-119.25;-36.73;-90.86;-160.50;-85.38;119.31;160.10;4.95;-117.72;112.49;156.21;37.57;82.95;43.45;-123.90;54.46;-104.89;20.54;-54.49;66.09;176.87;80.30;39.43;71.42;-10.34;86.64;13284.52;0.00;12685.25;119.96;13037.15;-117.72;0.00;20.54;1.00;56.36;62.41;58.70;49.10;52.95;50.63;0.33;0.00;0.01;0.01;0.14;0.00;0.03;0.00;0.00;0.31;0.00;0.01;0.01;0.14;0.00;0.03;0.00;0.01;0.32;0.01;0.01;0.01;0.14;0.00;0.04;0.00;0.01;103.67;21.99;175.58;-58.19;67.93;-21.33;-49.61;-132.64;-50.39;-136.36;67.82;86.60;19.96;-51.26;111.13;43.52;-2.11;-131.80;-17.00;-124.47;-58.28;160.40;-172.48;-179.02;177.75;160.70;75.20;0.33;103.67;0.31;-136.36;0.32;-17.00;-2.74;0.00;2.74;-1.04;0.00;1.04;-0.92;0.00;0.92;-0.79;0.00;0.79;12.19;12.19;0.00;4.27;4.27;0.00;3.78;3.78;0.00;4.15;4.15;0.00;840.58;278.95;285.89;275.73;0.00;840.58;278.95;285.89;275.73;0.00;False;False;False;False;False;2023-08-31 09:15:17;0;0;0;0;0.00;6;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;OK;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Underflow:I4;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;0;934;2023-08-31 11:10:00;104.60;99.88;102.65;0.00;0.85;0.82;0.85;
2023-08-31 11:15:25;13286.45;12686.93;13039.79;0.01;22493.27;22536.60;22534.52;0.39;0.37;0.38;1.13;0.02;-2.83;0.00;2.83;-1.07;0.00;1.07;-0.95;0.00;0.95;-0.81;0.00;0.81;12.26;12.26;0.00;4.29;4.29;0.00;3.79;3.79;0.00;4.17;4.17;0.00;14.76;5.12;4.66;4.98;0.19;0.21;0.20;0.16;7.73;2.58;2.54;2.60;15.90;0.01;0.00;0.00;124.07;145.39;21.32;13000.47;0.32;-2.81;12.20;0.75;103.74;102.99;347.27;0.01;0.00;0.01;-32.02;56.52;88.54;0.12;2.67;2.71;1.89;0.12;C -0.22;C -0.24;C -0.24;C -0.19;49.99;49.98;4.58;7.68;1.25;122.73;1.16;1.16;1.16;220.46;1.16;1.16;1.16;91.07;13285.54;8.42;7.66;7.69;130.74;0.66;75.06;1.01;3.70;12686.05;8.81;16.70;8.07;120.87;1.12;75.54;0.19;3.13;13038.91;10.51;15.33;9.21;125.14;1.12;74.50;1.00;2.77;0.00;0.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-14.05;48.10;164.42;-41.72;64.46;-1.64;-109.77;129.81;119.97;-118.97;-45.82;-90.49;-160.70;-140.38;120.59;173.50;4.90;-117.72;115.50;152.05;36.97;83.26;13.58;-123.34;52.44;-105.05;15.31;64.17;65.73;112.04;80.54;122.81;66.84;142.55;80.21;13284.86;0.00;12685.71;119.97;13037.80;-117.72;0.00;15.31;1.00;56.15;62.14;58.62;48.96;52.78;50.57;0.33;0.00;0.01;0.01;0.14;0.00;0.03;0.00;0.01;0.31;0.01;0.01;0.01;0.14;0.00;0.03;0.00;0.01;0.32;0.01;0.01;0.01;0.14;0.00;0.04;0.00;0.01;103.97;-5.93;-173.21;-58.89;67.41;22.02;-50.54;-96.27;-66.66;-136.00;82.29;82.10;21.28;-51.60;-135.90;41.00;54.32;-137.48;-16.74;-117.81;-59.53;159.38;-172.56;144.43;178.13;-153.97;71.00;0.33;103.97;0.31;-136.00;0.32;-16.74;-2.81;0.00;2.81;-1.06;0.00;1.06;-0.94;0.00;0.94;-0.81;0.00;0.81;12.21;12.21;0.00;4.28;4.28;0.00;3.78;3.78;0.00;4.15;4.15;0.00;-846.09;-281.03;-287.74;-277.31;0.00;-846.09;-281.03;-287.74;-277.31;0.00;False;False;False;False;False;2023-08-31 09:15:17;0;0;0;0;0.00;6;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;0;0.0.0.0;0;2000-01-01 01:00:00;OK;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Underflow:I4;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;0;935;2023-08-31 11:10:00;104.60;99.88;102.66;0.00;0.86;0.82;0.85;
